onset	duration	trial_type	value	sample	StimulusPresentation
83.845	0.001	resp	3	83845	PsychophysicsToolbox
84.354	0.001	stim_on	4	84354	PsychophysicsToolbox
85.267	0.001	resp	3	85267	PsychophysicsToolbox
85.274	0.001	resp	3	85274	PsychophysicsToolbox
85.279	0.001	resp	3	85279	PsychophysicsToolbox
85.284	0.001	resp	3	85284	PsychophysicsToolbox
85.289	0.001	resp	3	85289	PsychophysicsToolbox
85.294	0.001	resp	3	85294	PsychophysicsToolbox
85.299	0.001	resp	3	85299	PsychophysicsToolbox
85.304	0.001	resp	3	85304	PsychophysicsToolbox
85.309	0.001	resp	3	85309	PsychophysicsToolbox
85.314	0.001	resp	3	85314	PsychophysicsToolbox
85.324	0.001	resp	3	85324	PsychophysicsToolbox
85.329	0.001	resp	3	85329	PsychophysicsToolbox
85.334	0.001	resp	3	85334	PsychophysicsToolbox
85.339	0.001	resp	3	85339	PsychophysicsToolbox
85.344	0.001	resp	3	85344	PsychophysicsToolbox
85.349	0.001	resp	3	85349	PsychophysicsToolbox
85.354	0.001	resp	3	85354	PsychophysicsToolbox
85.359	0.001	resp	3	85359	PsychophysicsToolbox
85.364	0.001	resp	3	85364	PsychophysicsToolbox
85.369	0.001	resp	3	85369	PsychophysicsToolbox
85.857	0.001	stim_on	4	85857	PsychophysicsToolbox
86.824	0.001	resp	3	86824	PsychophysicsToolbox
86.831	0.001	resp	3	86831	PsychophysicsToolbox
86.836	0.001	resp	3	86836	PsychophysicsToolbox
86.841	0.001	resp	3	86841	PsychophysicsToolbox
86.846	0.001	resp	3	86846	PsychophysicsToolbox
86.851	0.001	resp	3	86851	PsychophysicsToolbox
86.856	0.001	resp	3	86856	PsychophysicsToolbox
86.861	0.001	resp	3	86861	PsychophysicsToolbox
86.866	0.001	resp	3	86866	PsychophysicsToolbox
86.871	0.001	resp	3	86871	PsychophysicsToolbox
86.881	0.001	resp	3	86881	PsychophysicsToolbox
86.886	0.001	resp	3	86886	PsychophysicsToolbox
86.891	0.001	resp	3	86891	PsychophysicsToolbox
86.896	0.001	resp	3	86896	PsychophysicsToolbox
86.902	0.001	resp	3	86902	PsychophysicsToolbox
86.907	0.001	resp	3	86907	PsychophysicsToolbox
86.912	0.001	resp	3	86912	PsychophysicsToolbox
86.917	0.001	resp	3	86917	PsychophysicsToolbox
86.922	0.001	resp	3	86922	PsychophysicsToolbox
86.932	0.001	resp	3	86932	PsychophysicsToolbox
86.937	0.001	resp	3	86937	PsychophysicsToolbox
86.942	0.001	resp	3	86942	PsychophysicsToolbox
87.293	0.001	stim_on	4	87293	PsychophysicsToolbox
88.233	0.001	resp	3	88233	PsychophysicsToolbox
88.24	0.001	resp	3	88240	PsychophysicsToolbox
88.245	0.001	resp	3	88245	PsychophysicsToolbox
88.25	0.001	resp	3	88250	PsychophysicsToolbox
88.255	0.001	resp	3	88255	PsychophysicsToolbox
88.26	0.001	resp	3	88260	PsychophysicsToolbox
88.265	0.001	resp	3	88265	PsychophysicsToolbox
88.27	0.001	resp	3	88270	PsychophysicsToolbox
88.275	0.001	resp	3	88275	PsychophysicsToolbox
88.28	0.001	resp	3	88280	PsychophysicsToolbox
88.291	0.001	resp	3	88291	PsychophysicsToolbox
88.296	0.001	resp	3	88296	PsychophysicsToolbox
88.301	0.001	resp	3	88301	PsychophysicsToolbox
88.306	0.001	resp	3	88306	PsychophysicsToolbox
88.311	0.001	resp	3	88311	PsychophysicsToolbox
88.316	0.001	resp	3	88316	PsychophysicsToolbox
88.321	0.001	resp	3	88321	PsychophysicsToolbox
88.326	0.001	resp	3	88326	PsychophysicsToolbox
88.331	0.001	resp	3	88331	PsychophysicsToolbox
88.341	0.001	resp	3	88341	PsychophysicsToolbox
88.346	0.001	resp	3	88346	PsychophysicsToolbox
88.351	0.001	resp	3	88351	PsychophysicsToolbox
88.356	0.001	resp	3	88356	PsychophysicsToolbox
88.361	0.001	resp	3	88361	PsychophysicsToolbox
88.366	0.001	resp	3	88366	PsychophysicsToolbox
88.371	0.001	resp	3	88371	PsychophysicsToolbox
88.813	0.001	stim_on	4	88813	PsychophysicsToolbox
89.788	0.001	resp	3	89788	PsychophysicsToolbox
89.795	0.001	resp	3	89795	PsychophysicsToolbox
89.8	0.001	resp	3	89800	PsychophysicsToolbox
89.805	0.001	resp	3	89805	PsychophysicsToolbox
89.81	0.001	resp	3	89810	PsychophysicsToolbox
89.815	0.001	resp	3	89815	PsychophysicsToolbox
89.82	0.001	resp	3	89820	PsychophysicsToolbox
89.825	0.001	resp	3	89825	PsychophysicsToolbox
89.83	0.001	resp	3	89830	PsychophysicsToolbox
89.835	0.001	resp	3	89835	PsychophysicsToolbox
89.845	0.001	resp	3	89845	PsychophysicsToolbox
89.85	0.001	resp	3	89850	PsychophysicsToolbox
89.855	0.001	resp	3	89855	PsychophysicsToolbox
89.86	0.001	resp	3	89860	PsychophysicsToolbox
89.865	0.001	resp	3	89865	PsychophysicsToolbox
89.87	0.001	resp	3	89870	PsychophysicsToolbox
89.875	0.001	resp	3	89875	PsychophysicsToolbox
89.88	0.001	resp	3	89880	PsychophysicsToolbox
89.885	0.001	resp	3	89885	PsychophysicsToolbox
89.89	0.001	resp	3	89890	PsychophysicsToolbox
89.9	0.001	resp	3	89900	PsychophysicsToolbox
89.905	0.001	resp	3	89905	PsychophysicsToolbox
89.91	0.001	resp	3	89910	PsychophysicsToolbox
89.915	0.001	resp	3	89915	PsychophysicsToolbox
89.92	0.001	resp	3	89920	PsychophysicsToolbox
89.925	0.001	resp	3	89925	PsychophysicsToolbox
89.93	0.001	resp	3	89930	PsychophysicsToolbox
90.232	0.001	stim_on	4	90232	PsychophysicsToolbox
91.195	0.001	resp	3	91195	PsychophysicsToolbox
91.202	0.001	resp	3	91202	PsychophysicsToolbox
91.207	0.001	resp	3	91207	PsychophysicsToolbox
91.212	0.001	resp	3	91212	PsychophysicsToolbox
91.217	0.001	resp	3	91217	PsychophysicsToolbox
91.222	0.001	resp	3	91222	PsychophysicsToolbox
91.227	0.001	resp	3	91227	PsychophysicsToolbox
91.232	0.001	resp	3	91232	PsychophysicsToolbox
91.237	0.001	resp	3	91237	PsychophysicsToolbox
91.242	0.001	resp	3	91242	PsychophysicsToolbox
91.252	0.001	resp	3	91252	PsychophysicsToolbox
91.257	0.001	resp	3	91257	PsychophysicsToolbox
91.262	0.001	resp	3	91262	PsychophysicsToolbox
91.267	0.001	resp	3	91267	PsychophysicsToolbox
91.272	0.001	resp	3	91272	PsychophysicsToolbox
91.277	0.001	resp	3	91277	PsychophysicsToolbox
91.282	0.001	resp	3	91282	PsychophysicsToolbox
91.287	0.001	resp	3	91287	PsychophysicsToolbox
91.292	0.001	resp	3	91292	PsychophysicsToolbox
91.297	0.001	resp	3	91297	PsychophysicsToolbox
91.307	0.001	resp	3	91307	PsychophysicsToolbox
91.618	0.001	stim_on	4	91618	PsychophysicsToolbox
92.76	0.001	resp	3	92760	PsychophysicsToolbox
92.767	0.001	resp	3	92767	PsychophysicsToolbox
92.772	0.001	resp	3	92772	PsychophysicsToolbox
92.777	0.001	resp	3	92777	PsychophysicsToolbox
92.782	0.001	resp	3	92782	PsychophysicsToolbox
92.787	0.001	resp	3	92787	PsychophysicsToolbox
92.792	0.001	resp	3	92792	PsychophysicsToolbox
92.797	0.001	resp	3	92797	PsychophysicsToolbox
92.802	0.001	resp	3	92802	PsychophysicsToolbox
92.807	0.001	resp	3	92807	PsychophysicsToolbox
92.817	0.001	resp	3	92817	PsychophysicsToolbox
92.822	0.001	resp	3	92822	PsychophysicsToolbox
92.827	0.001	resp	3	92827	PsychophysicsToolbox
92.832	0.001	resp	3	92832	PsychophysicsToolbox
92.837	0.001	resp	3	92837	PsychophysicsToolbox
92.842	0.001	resp	3	92842	PsychophysicsToolbox
92.847	0.001	resp	3	92847	PsychophysicsToolbox
93.187	0.001	stim_on	4	93187	PsychophysicsToolbox
94.13	0.001	resp	3	94130	PsychophysicsToolbox
94.137	0.001	resp	3	94137	PsychophysicsToolbox
94.142	0.001	resp	3	94142	PsychophysicsToolbox
94.147	0.001	resp	3	94147	PsychophysicsToolbox
94.152	0.001	resp	3	94152	PsychophysicsToolbox
94.157	0.001	resp	3	94157	PsychophysicsToolbox
94.162	0.001	resp	3	94162	PsychophysicsToolbox
94.167	0.001	resp	3	94167	PsychophysicsToolbox
94.172	0.001	resp	3	94172	PsychophysicsToolbox
94.177	0.001	resp	3	94177	PsychophysicsToolbox
94.187	0.001	resp	3	94187	PsychophysicsToolbox
94.192	0.001	resp	3	94192	PsychophysicsToolbox
94.197	0.001	resp	3	94197	PsychophysicsToolbox
94.202	0.001	resp	3	94202	PsychophysicsToolbox
94.207	0.001	resp	3	94207	PsychophysicsToolbox
94.212	0.001	resp	3	94212	PsychophysicsToolbox
94.217	0.001	resp	3	94217	PsychophysicsToolbox
94.222	0.001	resp	3	94222	PsychophysicsToolbox
94.228	0.001	resp	3	94228	PsychophysicsToolbox
94.238	0.001	resp	3	94238	PsychophysicsToolbox
94.243	0.001	resp	3	94243	PsychophysicsToolbox
94.248	0.001	resp	3	94248	PsychophysicsToolbox
94.253	0.001	resp	3	94253	PsychophysicsToolbox
94.258	0.001	resp	3	94258	PsychophysicsToolbox
94.263	0.001	resp	3	94263	PsychophysicsToolbox
94.268	0.001	resp	3	94268	PsychophysicsToolbox
94.273	0.001	resp	3	94273	PsychophysicsToolbox
94.278	0.001	resp	3	94278	PsychophysicsToolbox
94.283	0.001	resp	3	94283	PsychophysicsToolbox
94.79	0.001	stim_on	4	94790	PsychophysicsToolbox
95.654	0.001	resp	3	95654	PsychophysicsToolbox
95.661	0.001	resp	3	95661	PsychophysicsToolbox
95.666	0.001	resp	3	95666	PsychophysicsToolbox
95.671	0.001	resp	3	95671	PsychophysicsToolbox
95.676	0.001	resp	3	95676	PsychophysicsToolbox
95.681	0.001	resp	3	95681	PsychophysicsToolbox
95.686	0.001	resp	3	95686	PsychophysicsToolbox
95.691	0.001	resp	3	95691	PsychophysicsToolbox
95.696	0.001	resp	3	95696	PsychophysicsToolbox
95.701	0.001	resp	3	95701	PsychophysicsToolbox
95.712	0.001	resp	3	95712	PsychophysicsToolbox
95.717	0.001	resp	3	95717	PsychophysicsToolbox
95.722	0.001	resp	3	95722	PsychophysicsToolbox
95.727	0.001	resp	3	95727	PsychophysicsToolbox
95.732	0.001	resp	3	95732	PsychophysicsToolbox
95.737	0.001	resp	3	95737	PsychophysicsToolbox
95.742	0.001	resp	3	95742	PsychophysicsToolbox
95.747	0.001	resp	3	95747	PsychophysicsToolbox
95.752	0.001	resp	3	95752	PsychophysicsToolbox
95.757	0.001	resp	3	95757	PsychophysicsToolbox
95.767	0.001	resp	3	95767	PsychophysicsToolbox
95.772	0.001	resp	3	95772	PsychophysicsToolbox
95.777	0.001	resp	3	95777	PsychophysicsToolbox
95.782	0.001	resp	3	95782	PsychophysicsToolbox
95.787	0.001	resp	3	95787	PsychophysicsToolbox
95.792	0.001	resp	3	95792	PsychophysicsToolbox
95.797	0.001	resp	3	95797	PsychophysicsToolbox
95.802	0.001	resp	3	95802	PsychophysicsToolbox
95.807	0.001	resp	3	95807	PsychophysicsToolbox
95.812	0.001	resp	3	95812	PsychophysicsToolbox
95.822	0.001	resp	3	95822	PsychophysicsToolbox
95.827	0.001	resp	3	95827	PsychophysicsToolbox
95.832	0.001	resp	3	95832	PsychophysicsToolbox
95.837	0.001	resp	3	95837	PsychophysicsToolbox
96.36	0.001	stim_on	4	96360	PsychophysicsToolbox
97.38	0.001	resp	3	97380	PsychophysicsToolbox
97.386	0.001	resp	3	97386	PsychophysicsToolbox
97.392	0.001	resp	3	97392	PsychophysicsToolbox
97.397	0.001	resp	3	97397	PsychophysicsToolbox
97.402	0.001	resp	3	97402	PsychophysicsToolbox
97.407	0.001	resp	3	97407	PsychophysicsToolbox
97.412	0.001	resp	3	97412	PsychophysicsToolbox
97.417	0.001	resp	3	97417	PsychophysicsToolbox
97.422	0.001	resp	3	97422	PsychophysicsToolbox
97.427	0.001	resp	3	97427	PsychophysicsToolbox
97.437	0.001	resp	3	97437	PsychophysicsToolbox
97.442	0.001	resp	3	97442	PsychophysicsToolbox
97.447	0.001	resp	3	97447	PsychophysicsToolbox
97.452	0.001	resp	3	97452	PsychophysicsToolbox
97.457	0.001	resp	3	97457	PsychophysicsToolbox
97.462	0.001	resp	3	97462	PsychophysicsToolbox
97.467	0.001	resp	3	97467	PsychophysicsToolbox
97.472	0.001	resp	3	97472	PsychophysicsToolbox
97.477	0.001	resp	3	97477	PsychophysicsToolbox
97.482	0.001	resp	3	97482	PsychophysicsToolbox
97.492	0.001	resp	3	97492	PsychophysicsToolbox
97.497	0.001	resp	3	97497	PsychophysicsToolbox
97.502	0.001	resp	3	97502	PsychophysicsToolbox
97.507	0.001	resp	3	97507	PsychophysicsToolbox
97.512	0.001	resp	3	97512	PsychophysicsToolbox
98.046	0.001	stim_on	4	98046	PsychophysicsToolbox
99.012	0.001	resp	3	99012	PsychophysicsToolbox
99.019	0.001	resp	3	99019	PsychophysicsToolbox
99.024	0.001	resp	3	99024	PsychophysicsToolbox
99.029	0.001	resp	3	99029	PsychophysicsToolbox
99.034	0.001	resp	3	99034	PsychophysicsToolbox
99.039	0.001	resp	3	99039	PsychophysicsToolbox
99.044	0.001	resp	3	99044	PsychophysicsToolbox
99.049	0.001	resp	3	99049	PsychophysicsToolbox
99.054	0.001	resp	3	99054	PsychophysicsToolbox
99.059	0.001	resp	3	99059	PsychophysicsToolbox
99.069	0.001	resp	3	99069	PsychophysicsToolbox
99.074	0.001	resp	3	99074	PsychophysicsToolbox
99.079	0.001	resp	3	99079	PsychophysicsToolbox
99.084	0.001	resp	3	99084	PsychophysicsToolbox
99.089	0.001	resp	3	99089	PsychophysicsToolbox
99.094	0.001	resp	3	99094	PsychophysicsToolbox
99.1	0.001	resp	3	99100	PsychophysicsToolbox
99.105	0.001	resp	3	99105	PsychophysicsToolbox
99.11	0.001	resp	3	99110	PsychophysicsToolbox
99.12	0.001	resp	3	99120	PsychophysicsToolbox
99.125	0.001	resp	3	99125	PsychophysicsToolbox
99.13	0.001	resp	3	99130	PsychophysicsToolbox
99.135	0.001	resp	3	99135	PsychophysicsToolbox
99.14	0.001	resp	3	99140	PsychophysicsToolbox
99.145	0.001
